"COU","COU_label.fr","COU_label.en","CORP_TAX","CORP_TAX_label.fr","CORP_TAX_label.en","TAR","TAR_label.fr","TAR_label.en","TIME_FORMAT","TIME_FORMAT_label.en","obsTime","obsValue"
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",16
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",17.33
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",20
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",20
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",20
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",19
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",19
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",19
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",19
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",19
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",19
"HUN","Hongrie","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",19
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",0
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",20
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",20
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",20
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",20
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",20
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2000",30
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2001",30
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2002",18
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2003",18
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2004",18
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2005",18
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2006",18
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2007",18
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2008",15
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2009",15
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2010",18
"ISL","Islande","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2011",20
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",24
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",20
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",16
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",12.5
"IRL","Irlande","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",12.5
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2000",41.25
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2001",40.25
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2002",40.25
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2003",38.25
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2004",37.25
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2005",37.25
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2006",37.25
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2007",37.25
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2008",31.4
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2009",31.4
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2010",31.4
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2011",31.4
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2012",31.29275
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2013",31.29275
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2014",31.29275
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2015",31.29275
"ITA","Italie","Italy","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","N","No","No","P1Y","Annual","2016",31.29275
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",40.87
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",40.87
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",40.87
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",40.87
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",39.54
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",36.99
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",36.99
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",32.11
"JPN","Japon","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",29.97
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",30.8
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",30.8
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",29.7
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",29.7
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",29.7
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",27.5
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",27.5
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",27.5
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",27.5
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",24.2
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",24.2
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",24.2
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",24.2
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",24.2
"KOR","Corée","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Combined corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",24.2
